Ent_Mun,open_year,workers,workers_men,workers_wom,working_hours,workers_no_fixedSalary,workers_no_fixedSalary_men,workers_no_fixedSalary_wom,workers_no_fixedSalary_hours,w_age,w_educ,w_no_educ,w_basic_educ,w_med_educ,w_sup_educ,payroll,wage_salary,resell,expenses_stationary,expenses_energy,expenses_freight,expenses_water,internet_expenses_suppliers_web,internet_expenses_suppliers_webIntermediaries,internet_expenses_suppliers_socialNet,internet_expenses_suppliers_email,income_resell,percentage_sales_internet,percentage_sales_internet_webpage,percentage_sales_internet_webpageInterm,percentage_sales_internet_social,percentage_sales_internet_email,stock_level_twoago,stock_level_oneago,resalle_stock_level_twoago,resalle_stock_level_oneago,assets,assets_computation,credit_bank,credit_pop,credit_supp,credit_gov,credit_agio,credit_own,credit_use_open,credit_use_equip,credit_use_vehicle,credit_use_debt,credit_use_supplyNac,credit_use_supplyFor,credit_use_wage,lack_credit_req,lack_credit_noneed,lack_credit_interest,lack_credit_far,lack_credit_procedure,lack_credit_confidence,lack_credit_notgiven,cash_buy,cash_sell,card_buy,card_sell,deposit_buy,deposit_sell,wire_buy,wire_sell,check_buy,check_sell,challenges_lackcredit,challenges_bureocracy,challenges_tax,challenges_competition,challenges_informalCompetition,challenges_TechAccess,challenges_lowDemand,challenges_lowQualityMP,challenges_utilities,challenges_government_cost,challenges_lowQualityWorkers,challenges_insecurity,challenges_corruption,challenges_highInputPrice,total_investment,FBCF,oper_margin,gross_margin_resell,op_margin_exp_income,income_expense_relation,av_prof,total_expenses,total_income,resell_margin,cost_over_income,period,credit,bank_card,internet_bank,internet_formalities,internet_information,internet_management,technology_in_activities,sat,cfe,imss,record_system_extAccount,record_system_ownAccount,record_system_packAccount,record_system_noRegister,Survival,nstores
07066,2010.719424,1.575539568,0.604316547,0.971223022,4.54305036,0,0,0,0,1.575539568,1.575539568,0.460431655,0.791366906,0.258992806,0.064748201,4.122302158,4.086330935,173.4460432,0.043165468,0.992805755,0.064748201,0.028776978,0,0,0,0,246.6258993,0,0,0,0,0,19.64748201,17.43165468,19.61151079,17.39568345,61.27338129,0,0.028776978,0,0.035971223,0,0.007194245,0,0,0.043165468,0,0,0.071942446,0,0,0.26618705,0.172661871,0.54676259,0.028776978,0.043165468,0.09352518,0.035971223,99.49640288,99.64028777,0,0,0,0,0,0,0.503597122,0.35971223,0.28057554,0,0.064748201,0.64028777,0.064748201,0,0.143884892,0,0.057553957,0,0.028776978,0.064748201,0.014388489,0.230215827,7.237410072,9.45323741,24.40186594,27.63307832,24.36872534,135.0452868,35.0452868,173.4460432,246.6258993,70.96402878,75.63127466,2019,0.071942446,0.014388489,NA,NA,NA,NA,0.2,0.021582734,0.482014388,0,0.014388489,0.007194245,0,0.978417266,0.464052288,139
07067,2010.52381,1.642857143,0.738095238,0.904761905,4.288571429,0,0,0,0,1.642857143,1.642857143,0.166666667,0.880952381,0.285714286,0.30952381,2.880952381,2.880952381,174.3809524,1.5,2.166666667,0,0.571428571,0,0,0,0,248.2619048,0,0,0,0,0,8.976190476,12.38095238,8.928571429,12.26190476,61.45238095,0,0.047619048,0.023809524,0.023809524,0.023809524,0.023809524,0,0.071428571,0,0,0,0.095238095,0,0,0.166666667,0.19047619,0.404761905,0.142857143,0.095238095,0.095238095,0.071428571,100,100,0,0,0,0,0,0,0,0,0.238095238,0.142857143,0.285714286,0.095238095,0.071428571,0.119047619,0.333333333,0,0.214285714,0.071428571,0.023809524,0.095238095,0,0.30952381,9.547619048,6.142857143,25.03293373,31.08277929,25.00458906,136.0571787,36.05717874,174.3809524,248.2619048,77.21428571,74.99541094,2019,0.166666667,0,NA,NA,NA,NA,0,0.095238095,0.619047619,0,0.047619048,0.142857143,0,0.80952381,0.477272727,42
07068,2010.340136,1.258503401,0.476190476,0.782312925,3.43,0,0,0,0,1.258503401,1.258503401,0.040816327,0.761904762,0.340136054,0.115646259,23.15646259,23.07482993,157.5102041,0.319727891,4.054421769,0,0.265306122,0,0,0,0,249.8911565,0,0,0,0,0,6.897959184,6.367346939,6.843537415,6.306122449,49.69387755,0.353741497,0.027210884,0.027210884,0.013605442,0,0.006802721,0,0.054421769,0.034013605,0,0,0,0,0,0.265306122,0.421768707,0.088435374,0,0.006802721,0.027210884,0.034013605,99.31972789,100,0,0,0.680272109,0,0,0,0,0,0.197278912,0.006802721,0.095238095,0.149659864,0.040816327,0,0.06122449,0,0.272108844,0,0.006802721,0.272108844,0.040816327,0.142857143,-1.714285714,-1.183673469,23.29004668,35.08764224,23.29004668,138.7600074,38.76000739,157.5102041,249.8911565,91.84353741,76.70995332,2019,0.074829932,0,NA,NA,NA,NA,0.092307692,0.205479452,0.678082192,0,0.040816327,0.12244898,0,0.836734694,0.25,147
07069,2009.676991,1.548672566,0.455752212,1.092920354,4.455495575,0,0,0,0,1.548672566,1.548672566,0.048672566,1.185840708,0.207964602,0.10619469,3.884955752,3.884955752,177.6548673,0.066371681,3.668141593,0.053097345,0.026548673,0,0,0,0,267.0442478,0,0,0,0,0,2.146017699,2.305309735,2.146017699,2.274336283,43.60619469,0.132743363,0.079646018,0.017699115,0.008849558,0,0.017699115,0,0.022123894,0.004424779,0,0,0.097345133,0,0,0.061946903,0.168141593,0.283185841,0,0.008849558,0.026548673,0.013274336,99.86725664,100,0,0,0.132743363,0,0,0,0,0,0.150442478,0,0.057522124,0.092920354,0.008849558,0,0.092920354,0,0.261061947,0.004424779,0.004424779,0.097345133,0.004424779,0.159292035,1.575221239,1.415929204,26.19451935,30.86970723,26.18843675,141.4114471,41.41144713,177.6548673,267.0442478,89.51769912,73.81156325,2019,0.119469027,0.013274336,0,0,0,1,0.090909091,0.057522124,0.796460177,0,0.048672566,0.084070796,0,0.867256637,0.250943396,226
07070,2005.26,1.4,0.64,0.76,3.39688,0,0,0,0,1.4,1.4,0.04,1.06,0.3,0,4.34,4.34,182.42,0,1.58,0,0.56,0,0,0,0,274.12,0,0,0,0,0,15.38,14.92,15.38,14.92,52.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.12,0.48,0,0,0.34,0,100,100,0,0,0,0,0,0,0,0,0.02,0,0.16,0.62,0.04,0,0.02,0,0.68,0,0,0,0.02,0,-0.46,0,27.87613666,30.41131354,27.87613666,140.6871603,40.68716031,182.42,274.12,91.24,72.12386334,2019,0,0,NA,NA,NA,NA,0,0.04,0.16,0,0,0.18,0,0.82,0.4,50
07071,2009.467742,1.572580645,0.524193548,1.048387097,4.540419355,0,0,0,0,1.572580645,1.572580645,0.177419355,0.879032258,0.346774194,0.169354839,14.13709677,13.67741935,257.4032258,0.209677419,3.782258065,0,0.177419355,0,0,0,0,415.6370968,0.080645161,0,0.806451613,0,0,16.07258065,17.20967742,16.07258065,17.20967742,52.79032258,0.322580645,0.064516129,0.016129032,0.008064516,0,0.016129032,0,0.008064516,0,0.008064516,0.008064516,0.120967742,0,0,0.10483871,0.169354839,0.443548387,0.048387097,0.040322581,0.048387097,0.008064516,97.25806452,99.51612903,0,0.241935484,0.806451613,0,0.725806452,0.080645161,1.209677419,0,0.177419355,0,0.048387097,0.177419355,0.032258065,0.016129032,0.274193548,0,0.330645161,0,0,0.064516129,0,0.338709677,1.258064516,0.120967742,27.05744839,33.14668066,26.88792081,142.0356865,42.03568645,257.4032258,415.6370968,159.3709677,73.11207919,2019,0.137096774,0.096774194,1,0.5,0.5,1,0.048780488,0.137096774,0.508064516,0.019417476,0.120967742,0.217741935,0.008064516,0.653225806,0.397196262,124
07072,2011.587912,1.576923077,0.527472527,1.049450549,4.273978022,0,0,0,0,1.576923077,1.576923077,0.175824176,1.093406593,0.241758242,0.065934066,3.10989011,3.10989011,178.1703297,0.214285714,1.39010989,0,0.285714286,0,0,0,0,248.8461538,0,0,0,0,0,12.41208791,11.83516484,12.40659341,11.83516484,58.71978022,0.521978022,0.010989011,0.021978022,0.032967033,0,0.005494505,0,0.005494505,0.016483516,0,0,0.06043956,0,0,0.038461538,0.186813187,0.571428571,0.065934066,0.021978022,0.010989011,0.005494505,98.9010989,99.61538462,0,0.274725275,0.274725275,0,0.549450549,0,0.274725275,0.10989011,0.203296703,0.06043956,0.324175824,0.082417582,0.093406593,0,0.362637363,0,0.307692308,0.032967033,0,0.527472527,0.153846154,0.428571429,-0.527472527,0.049450549,23.09055504,28.06137574,23.04152159,133.422297,33.42229704,178.1703297,248.8461538,70.1043956,76.95847841,2019,0.076923077,0.010989011,0.4,0,0,1,0.304347826,0.104395604,0.5,0,0.071428571,0.225274725,0,0.703296703,0.487684729,182
07073,2011,1.636363636,0.654545455,0.981818182,4.151890909,0,0,0,0,1.636363636,1.636363636,0.054545455,1,0.490909091,0.090909091,18.92727273,18.76363636,195.2727273,0.018181818,2.290909091,0,0.163636364,0,0,0,0,295.6363636,0,0,0,0,0,24.18181818,18.65454545,24.18181818,18.65454545,83.32727273,0.690909091,0.036363636,0.018181818,0.072727273,0.090909091,0.036363636,0,0.036363636,0.163636364,0,0,0.018181818,0,0,0.036363636,0.145454545,0.509090909,0,0,0,0.018181818,98.18181818,100,0,0,0,0,0,0,1.818181818,0,0.127272727,0.018181818,0.036363636,0.018181818,0.145454545,0,0.381818182,0.018181818,0.036363636,0,0.018181818,0.072727273,0.018181818,0.054545455,-38.96363636,-33.43636364,19.50958669,28.7504702,19.48000516,128.2740388,28.27403879,195.2727273,295.6363636,94.83636364,80.51999484,2019,0.218181818,0.018181818,0,0,1,0.5,0.285714286,0.218181818,0.218181818,0.023255814,0.127272727,0.327272727,0,0.545454545,0.273584906,55
07074,2011.41411,1.613496933,0.585889571,1.027607362,4.665607362,0,0,0,0,1.613496933,1.613496933,0.033742331,1.13190184,0.337423313,0.110429448,6.558282209,6.334355828,200.0920245,0.085889571,5.515337423,0,0.119631902,0.306748466,0,0,0,292.7822086,0,0,0,0,0,6.530674847,7.720858896,6.506134969,7.680981595,36.42331288,0.202453988,0.024539877,0.006134969,0.015337423,0,0.039877301,0,0.012269939,0,0,0,0.098159509,0,0,0.018404908,0.285276074,0.328220859,0.009202454,0.006134969,0.098159509,0.009202454,98.86503067,99.78527607,0.153374233,0.214723926,0.521472393,0,0.460122699,0,0,0,0.110429448,0.009202454,0.021472393,0.171779141,0.082822086,0,0.171779141,0,0.217791411,0.003067485,0,0.358895706,0.030674847,0.119631902,1.86196319,0.671779141,25.40032067,31.39906939,25.3798256,138.7809796,38.78097955,200.0920245,292.7822086,93.86503067,74.6201744,2019,0.110429448,0.006134969,0.25,0.25,0.75,0.75,0.181818182,0.098159509,0.555214724,0,0.107361963,0.119631902,0.003067485,0.76993865,0.287112561,326
07075,2011.727941,1.1875,0.191176471,0.996323529,2.861286765,0,0,0,0,1.1875,1.1875,0.139705882,0.919117647,0.058823529,0.069852941,3.422794118,3.422794118,156.7169118,0.080882353,1.224264706,0.397058824,0.566176471,0.294117647,0.073529412,0,0,219.7169118,0.073529412,0.330882353,0.036764706,0,0,7.599264706,11.81617647,7.540441176,11.57352941,60.17647059,0.139705882,0.025735294,0.022058824,0.040441176,0,0.003676471,0,0.033088235,0.058823529,0,0.007352941,0.029411765,0,0,0.036764706,0.286764706,0.3125,0,0.018382353,0.069852941,0.003676471,99.70588235,99.70588235,0.036764706,0.036764706,0.257352941,0.257352941,0,0,0,0,0.121323529,0.003676471,0.029411765,0.227941176,0.216911765,0.003676471,0.158088235,0,0.117647059,0.003676471,0.018382353,0.099264706,0.003676471,0.319852941,4.386029412,0.169117647,24.76929206,31.00854766,24.73036549,136.9156095,36.91560953,156.7169118,219.7169118,67.03308824,75.26963451,2019,0.117647059,0.007352941,0,0.25,0.333333333,0.666666667,0.333333333,0.036764706,0.897058824,0,0.029411765,0,0,0.970588235,0.302816901,272
07076,2009.337662,1.961038961,1,0.961038961,5.130883117,0,0,0,0,1.961038961,1.961038961,0.25974026,1.116883117,0.428571429,0.155844156,3.974025974,3.974025974,228.4285714,0.116883117,1.415584416,0.012987013,0.402597403,0,0,0,0,316.5194805,0,0,0,0,0,15.67532468,12.63636364,15.63636364,12.58441558,113.4285714,0.974025974,0.012987013,0.012987013,0.025974026,0.012987013,0.012987013,0,0.012987013,0.012987013,0,0.025974026,0.051948052,0,0,0.051948052,0.220779221,0.623376623,0.025974026,0.077922078,0.116883117,0.038961039,97.4025974,97.4025974,0,0,1.948051948,1.948051948,0,0,0.649350649,0.649350649,0.363636364,0.012987013,0.103896104,0.272727273,0.025974026,0,0.194805195,0.025974026,0.142857143,0.012987013,0,0,0.012987013,0.207792208,-2.727272727,0.311688312,24.92302938,27.67852176,24.92302938,138.0134787,38.01347874,228.4285714,316.5194805,85.03896104,75.07697062,2019,0.090909091,0.012987013,NA,NA,NA,NA,0.375,0.064935065,0.168831169,0,0.012987013,0.116883117,0,0.87012987,0.446808511,77
07077,2009.352941,1.544117647,0.602941176,0.941176471,4.459323529,0,0,0,0,1.544117647,1.544117647,0.132352941,0.823529412,0.411764706,0.176470588,3.838235294,3.838235294,176.4705882,0.338235294,6.323529412,0.102941176,0.029411765,0,0,0,0,274.2647059,0,0,0,0,0,8.867647059,6.617647059,8.823529412,6.602941176,56.32352941,0.117647059,0.044117647,0.073529412,0,0,0.044117647,0,0,0.029411765,0,0,0.117647059,0,0,0.044117647,0.25,0.632352941,0,0.029411765,0.088235294,0,95.44117647,100,0.735294118,0,0,0,0,0,0,0,0.264705882,0,0.088235294,0.264705882,0.132352941,0,0.191176471,0,0.529411765,0,0,0.058823529,0.014705882,0.514705882,-2.220588235,0.029411765,25.51806001,31.26827428,24.96305578,141.3515042,41.3515042,176.4705882,274.2647059,95.57352941,75.03694422,2019,0.147058824,0.029411765,NA,NA,NA,NA,1,0.117647059,0.338235294,0,0.088235294,0.367647059,0,0.544117647,0.220779221,68
07078,2011.131611,1.503895039,0.465354654,1.038540385,3.965813858,0,0,0,0,1.503895039,1.503895039,0.182451825,0.891348913,0.287822878,0.142271423,4.556785568,4.426814268,170.5690857,0.111521115,2.013120131,0.02296023,0.763427634,0.08200082,0,0,0,244.9331693,0,0,0,0,0,10.86469865,9.085280853,10.82656827,9.057400574,96.01435014,0.253382534,0.020910209,0.038130381,0.030340303,0.003280033,0.010250103,0.000820008,0.020090201,0.013530135,0,0.003690037,0.08897089,0.000410004,0,0.087740877,0.401394014,0.408364084,0.004510045,0.030750308,0.069700697,0.005740057,99.29069291,99.91799918,0.131201312,0.04100041,0.250102501,0.04100041,0.135301353,0,0.151701517,0,0.14801148,0.01804018,0.079130791,0.29602296,0.111931119,0.007790078,0.342763428,0.004100041,0.174251743,0.013940139,0.004510045,0.164821648,0.025830258,0.274702747,-1.538335383,0.241082411,24.61236848,29.2374779,24.48013247,136.4612417,36.46124171,170.5690857,244.9331693,72.59491595,75.51986753,2019,0.118491185,0.019270193,0.178571429,0.178571429,0.714285714,0.535714286,0.071117562,0.051058531,0.440016604,0.002253267,0.032800328,0.285772858,0.002460025,0.67896679,0.283585565,2439
07079,2008.839416,1.189781022,0.313868613,0.875912409,3.198321168,0,0,0,0,1.189781022,1.189781022,0.058394161,0.97810219,0.109489051,0.04379562,3.627737226,3.233576642,156.0510949,0.153284672,2.379562044,0,0.226277372,0.218978102,0.145985401,0,0.364963504,225.7591241,0,0,0,0,0,3.518248175,3.452554745,3.518248175,3.452554745,102.6788321,0.270072993,0.02189781,0,0.00729927,0,0.01459854,0,0.00729927,0.04379562,0,0,0.00729927,0,0,0.058394161,0.189781022,0.313868613,0,0.02189781,0.00729927,0,98.90510949,100,0.510948905,0,0,0,0.218978102,0,0.364963504,0,0.00729927,0,0.03649635,0.270072993,0.051094891,0,0.145985401,0,0.262773723,0,0,0.226277372,0,0.02189781,0.510948905,0.576642336,29.54625034,30.31380745,29.54625034,148.1387108,48.13871081,156.0510949,225.7591241,69.64233577,70.45374966,2019,0.051094891,0.00729927,0.5,0.5,0.5,0,0.181818182,0.080291971,0.620437956,0.012345679,0.094890511,0.00729927,0,0.897810219,0.325925926,137
07080,2010,1.638554217,0.686746988,0.951807229,4.04826506,0,0,0,0,1.638554217,1.638554217,0.048192771,0.939759036,0.289156627,0.361445783,7.807228916,7.012048193,208.7951807,0,1,0.048192771,0.457831325,0,0,0,0,298.253012,0,0,0,0,0,7.168674699,10.01204819,7.156626506,9.987951807,90.40963855,0.048192771,0,0.060240964,0,0,0.012048193,0,0,0.072289157,0,0,0.012048193,0,0,0.072289157,0.493975904,0.373493976,0.13253012,0.13253012,0.084337349,0,99.51807229,100,0,0,0.361445783,0,0,0,0.120481928,0,0.192771084,0,0.084337349,0.265060241,0.120481928,0.024096386,0.34939759,0,0.036144578,0,0,0.096385542,0.048192771,0.325301205,2.855421687,0.012048193,22.01889127,28.01595544,21.86694611,133.850203,33.85020297,208.7951807,298.253012,92.28915663,78.13305389,2019,0.072289157,0.024096386,0,1,1,1,0.25,0.120481928,0.457831325,0.01369863,0.024096386,0.325301205,0,0.65060241,0.259493671,83
07081,2011.760684,1.61965812,0.602564103,1.017094017,4.402598291,0,0,0,0,1.61965812,1.61965812,0.102564103,1.145299145,0.269230769,0.102564103,7.051282051,7.02991453,191.1495726,0.094017094,2.247863248,0,0.230769231,0,0,0,0,284.3418803,0,0,0,0,0,14.00854701,13.88888889,13.91880342,13.7991453,21.64957265,0.243589744,0.017094017,0.034188034,0.008547009,0,0.008547009,0,0.021367521,0,0,0,0.05982906,0,0,0.05982906,0.188034188,0.264957265,0.012820513,0.02991453,0.034188034,0.008547009,99.05982906,100,0,0,0.94017094,0,0,0,0,0,0.081196581,0,0.02991453,0.08974359,0.111111111,0,0.055555556,0,0.123931624,0.004273504,0.004273504,0.136752137,0.042735043,0.170940171,-0.136752137,-0.017094017,24.52816338,29.37217984,24.52816338,135.4171759,35.41717592,191.1495726,284.3418803,93.07264957,75.47183662,2019,0.076923077,0.008547009,NA,NA,NA,NA,0,0.042735043,0.44017094,0,0.042735043,0.017094017,0,0.94017094,0.353846154,234
07082,2008.632653,1.591836735,0.693877551,0.897959184,3.793346939,0,0,0,0,1.591836735,1.591836735,0.387755102,0.93877551,0.265306122,0,0,0,195.0204082,0.102040816,0.979591837,0,0.020408163,0,0,0,0,256.4897959,0,0,0,0,0,9.408163265,7.306122449,9.408163265,7.306122449,62.67346939,0,0,0,0,0,0.020408163,0,0,0,0,0,0.020408163,0,0,0,0,0.12244898,0.020408163,0.142857143,0.510204082,0.244897959,100,100,0,0,0,0,0,0,0,0,0,0,0,0.06122449,0,0,0,0,0,0,0,0.020408163,0.040816327,0.959183673,-2.102040816,0,21.91961614,23.37306802,21.91961614,129.3054028,29.30540276,195.0204082,256.4897959,59.36734694,78.08038386,2019,0.020408163,0,NA,NA,NA,NA,NA,0.040816327,0.734693878,0,0,0.816326531,0,0.183673469,0.486486486,49
07083,2005.934783,1.434782609,0.326086957,1.108695652,4.458782609,0,0,0,0,1.434782609,1.434782609,0.02173913,1,0.195652174,0.217391304,13.91304348,13.91304348,230.0869565,0,3.913043478,0.02173913,0.02173913,0,0,0,0,311.0434783,0,0,0,0,0,32.80434783,27.15217391,32.80434783,27.15217391,111.3043478,1.239130435,0.043478261,0,0,0,0,0,0,0,0,0,0.043478261,0,0,0.086956522,0.608695652,0.282608696,0.02173913,0,0,0.065217391,96.95652174,98.91304348,2.173913043,0,0,0,0.869565217,0.543478261,0,0.543478261,0,0,0,0.630434783,0,0,0.195652174,0,0.086956522,0,0,0,0,0,-4.456521739,1.195652174,21.0080582,23.86341732,21.00516735,130.618992,30.61899201,230.0869565,311.0434783,75.30434783,78.99483265,2019,0.043478261,0.043478261,0,0,0,1,1,0.369565217,0.760869565,0,0.086956522,0.086956522,0,0.826086957,0.28,46
07084,2013.030303,1.484848485,0.696969697,0.787878788,4.145757576,0,0,0,0,1.484848485,1.484848485,0,0.818181818,0.454545455,0.212121212,11.81818182,11.81818182,279.6666667,0.454545455,1.878787879,0,0,0,0,0,0,447.1818182,0,0,0,0,0,1.272727273,2.878787879,1.212121212,2.878787879,56.06060606,0.454545455,0,0.060606061,0.151515152,0,0,0,0.060606061,0.181818182,0,0,0,0,0,0.060606061,0.272727273,0.484848485,0,0,0.060606061,0,100,100,0,0,0,0,0,0,0,0,0.060606061,0,0.03030303,0.090909091,0.03030303,0,0.363636364,0,0.03030303,0,0,0.03030303,0,0.272727273,1.636363636,0.03030303,29.01147245,34.17803645,29.01147245,145.1963017,45.19630167,279.6666667,447.1818182,169.1818182,70.98852755,2019,0.242424242,0,NA,NA,NA,NA,0.125,0.151515152,0.333333333,0,0.060606061,0.060606061,0,0.878787879,0.375,33
07085,2010.640777,1.563106796,0.466019417,1.097087379,4.312135922,0,0,0,0,1.563106796,1.563106796,0.116504854,1.233009709,0.165048544,0.048543689,2.582524272,2.582524272,146.1747573,0.213592233,1.854368932,0,0.029126214,0,0,0,0,221.6990291,0,0,0,0,0,14.18446602,15.13592233,14.12621359,15.09708738,86.77669903,0,0.038834951,0.019417476,0.019417476,0,0.019417476,0,0.038834951,0.029126214,0,0,0.019417476,0.019417476,0,0.32038835,0.466019417,0.699029126,0.213592233,0.077669903,0.058252427,0.019417476,100,100,0,0,0,0,0,0,0,0,0.524271845,0,0.097087379,0.300970874,0.058252427,0,0.699029126,0.019417476,0.038834951,0,0,0.038834951,0.029126214,0.048543689,66.01941748,65.06796117,29.46042232,33.86128329,29.44099842,145.3437334,45.34373337,146.1747573,221.6990291,76.49514563,70.55900158,2019,0.106796117,0.009708738,NA,NA,NA,NA,0,0.048543689,0.330097087,0,0.009708738,0.67961165,0,0.310679612,0.406015038,103
07086,2012.645455,1.6,0.477272727,1.122727273,4.106554545,0,0,0,0,1.6,1.6,0.109090909,1.2,0.209090909,0.081818182,2.131818182,2.131818182,169.2045455,0.077272727,2.218181818,0.986363636,0.059090909,0,0,0,0,242.6090909,0,0,0,0,0,3.945454545,4.313636364,3.854545455,4.195454545,103.7954545,0.009090909,0.022727273,0,0.022727273,0,0.022727273,0,0.018181818,0.045454545,0,0,0.018181818,0,0,0.05,0.195454545,0.218181818,0.009090909,0.004545455,0.013636364,0.009090909,100,100,0,0,0,0,0,0,0,0,0.068181818,0.004545455,0.027272727,0.35,0.05,0.004545455,0.068181818,0,0.086363636,0.009090909,0,0.186363636,0.009090909,0.022727273,0.563636364,0.195454545,24.98854868,29.80069584,24.98854868,136.0269346,36.02693461,169.2045455,242.6090909,73.74545455,75.01145132,2019,0.081818182,0.004545455,NA,NA,NA,NA,0,0.059090909,0.863636364,0,0.027272727,0.077272727,0,0.895454545,0.360128617,220
07087,2012.253644,1.909620991,0.717201166,1.192419825,4.738635569,0,0,0,0,1.909620991,1.909620991,0.081632653,1.265306122,0.457725948,0.104956268,13.28862974,12.78717201,263.5626822,0.306122449,2.002915452,0.250728863,0.268221574,0,0,0.29154519,0,391.9183673,0.058309038,0,0,0.29154519,0,18.93002915,10.65014577,18.90379009,10.6180758,43.94460641,0.440233236,0.037900875,0.049562682,0.026239067,0,0.064139942,0,0.058309038,0.040816327,0,0.008746356,0.093294461,0,0,0.110787172,0.387755102,0.113702624,0.002915452,0.002915452,0.023323615,0.005830904,96.93877551,99.73760933,0.466472303,0.029154519,0,0,1.370262391,0.116618076,1.224489796,0.116618076,0.075801749,0.011661808,0.072886297,0.131195335,0.142857143,0.002915452,0.040816327,0.002915452,0.104956268,0.014577259,0.008746356,0.419825073,0.052478134,0.145772595,-1.463556851,6.816326531,29.4568471,34.1005145,29.45122596,147.8309365,47.83093653,263.5626822,391.9183673,120.0699708,70.54877404,2019,0.192419825,0.06122449,0.5,0.4,0.7,0.7,0.057471264,0.093294461,0.33819242,0.009009009,0.10787172,0.163265306,0.002915452,0.725947522,0.302734375,343
07088,2009.571429,1.857142857,0.714285714,1.142857143,5.175428571,0,0,0,0,1.857142857,1.857142857,0.071428571,1.142857143,0.5,0.142857143,1.714285714,1.714285714,243.5,0.071428571,0.928571429,0,0.071428571,0,0,0,0,318.3571429,0,0,0,0,0,10.5,13.85714286,10.5,13.85714286,14,0,0.142857143,0,0,0,0,0,0.071428571,0,0,0,0.071428571,0,0,0,0.428571429,0.571428571,0,0.071428571,0.071428571,0,100,100,0,0,0,0,0,0,0,0,0,0,0.071428571,0.571428571,0.428571429,0,0.142857143,0,0.285714286,0,0,0,0,0.214285714,2.857142857,-0.5,20.73635839,23.68550026,20.73635839,127.6901822,27.69018217,243.5,318.3571429,78.21428571,79.26364161,2019,0.142857143,0.071428571,NA,NA,NA,NA,0.5,0.153846154,0.538461538,0,0,0.5,0,0.5,0.45,14
07089,2010.602554,1.490712074,0.484133127,1.006578947,3.871493034,0,0,0,0,1.490712074,1.490712074,0.066563467,0.987616099,0.304179567,0.132352941,3.731424149,3.582043344,170.0445046,0.191563467,3.370356037,0.078560372,0.702786378,0.03869969,0,0.077399381,0,247.2902477,0.017801858,0.019349845,0.019349845,0.077399381,0,5.340170279,5.641640867,5.236068111,5.537925697,47.94620743,0.238003096,0.064241486,0.015479876,0.00619195,0.002321981,0.014318885,0.000773994,0.023993808,0.030959752,0,0.004256966,0.058436533,0.000773994,0,0.061919505,0.230263158,0.234907121,0.002321981,0.009674923,0.023219814,0.018962848,99.3498452,99.76393189,0.139318885,0.071594427,0.08126935,0.003869969,0.224458204,0.054179567,0.205108359,0.067724458,0.115325077,0.013931889,0.069272446,0.104489164,0.070820433,0.012383901,0.109133127,0.003869969,0.25503096,0.019736842,0.00503096,0.279798762,0.033281734,0.179566563,3.417182663,3.115712074,25.61745806,30.33159117,25.57970509,138.4082083,38.40820833,170.0445046,247.2902477,77.54760062,74.38159522,2019,0.111842105,0.014705882,0.347826087,0.173913043,0.695652174,0.652173913,0.053146853,0.238390093,0.756965944,0.003919007,0.066176471,0.254256966,0.001160991,0.678405573,0.286982249,2584
07090,2010.156863,1.411764706,0.352941176,1.058823529,3.738901961,0,0,0,0,1.411764706,1.411764706,0.156862745,0.862745098,0.215686275,0.176470588,2.921568627,2.843137255,166.627451,0.019607843,0.333333333,0,1.764705882,0,0,0,0,231.0392157,0,0,0,0,0,6.607843137,9.235294118,6.607843137,9.235294118,80.47058824,0.294117647,0.019607843,0.098039216,0,0,0,0,0.019607843,0,0,0,0.098039216,0,0,0.019607843,0.117647059,0.745098039,0,0.117647059,0,0,100,100,0,0,0,0,0,0,0,0,0.078431373,0.019607843,0.019607843,0.039215686,0.529411765,0,0,0,0.039215686,0,0.019607843,0.019607843,0.019607843,0.333333333,2.980392157,0.352941176,23.11101336,28.14816109,22.88397517,132.4483483,32.44834825,166.627451,231.0392157,67.03921569,77.11602483,2019,0.117647059,0,0,0,1,0,1,0.019607843,0.37254902,0,0,0.176470588,0,0.823529412,0.680851064,51
07091,2011.809091,1.8,0.681818182,1.118181818,4.823381818,0,0,0,0,1.8,1.8,0.136363636,1.245454545,0.281818182,0.136363636,7.172727273,7.172727273,172.2818182,0.045454545,1.581818182,0.027272727,0.327272727,0,0,0,0,285.6363636,0,0,0,0,0,0.290909091,0.427272727,0.290909091,0.427272727,27.4,0.654545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009090909,0.618181818,0.318181818,0,0,0.009090909,0,100,100,0,0,0,0,0,0,0,0,0.3,0,0.145454545,0.3,0.218181818,0,0.009090909,0,0.263636364,0.018181818,0.009090909,0.072727273,0.009090909,0.372727273,0.909090909,0.772727273,35.18042807,36.53687084,35.16464524,164.7897396,64.78973958,172.2818182,285.6363636,113.4909091,64.83535476,2019,0,0,NA,NA,NA,NA,0,0.009090909,0.527272727,0,0.018181818,0.263636364,0,0.718181818,0.35483871,110
